customer_id,name,email,country,age,signup_date,marketing_opt_in,tenure_days,n_orders,total_revenue,mean_order_value,total_qty_purchased,n_products_purchased,n_categories_purchased,first_order_time,last_order_time,recency_days,n_events,n_views,n_add_to_cart,n_checkouts,n_purchase_events,n_sessions_with_events,views_per_session,cart_to_view_rate,purchase_to_cart_rate,qty_Beauty,qty_Books,qty_Electronics,qty_Fashion,qty_Home & Kitchen,qty_Sports,qty_Toys,rev_Beauty,rev_Books,rev_Electronics,rev_Fashion,rev_Home & Kitchen,rev_Sports,rev_Toys,flag_qty_Beauty,flag_qty_Books,flag_qty_Electronics,flag_qty_Fashion,flag_qty_Home & Kitchen,flag_qty_Sports,flag_qty_Toys,category_variety,recency_days_log,n_orders_log,total_revenue_log,n_events_log,n_views_log,n_add_to_cart_log,n_sessions_with_events_log,n_products_purchased_log,n_categories_purchased_log,category_variety_log,cluster_kmeans,cluster_agg,cluster_dbscan
8832,Cynthia Hill,kim56@example.org,DE,33,2020-06-22,True,1957,3.0,316.31,105.43666666666668,5.0,5.0,4.0,2020-04-03 16:48:02,2022-11-11 03:45:25,1085.0,61.0,46.0,9.0,3.0,3.0,14.0,3.2857142857142856,0.1956521739130435,0.3333333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.0,76.48,66.1,0.0,0.0,176.9,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,6.990256500493881,1.3862943611198906,5.7598792140080715,4.127134385045092,3.8501476017100584,2.302585092994046,2.70805020110221,1.791759469228055,1.6094379124341003,0.5877866649021191,1,3,0
8833,Scott Owen,jessica28@example.net,NL,68,2021-11-30,True,1431,2.0,458.92,229.46,6.0,5.0,5.0,2020-07-08 11:33:33,2022-06-18 03:29:53,1231.0,34.0,23.0,7.0,2.0,2.0,6.0,3.8333333333333335,0.3043478260869565,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,1.0,2.0,66.86,8.5,0.0,0.0,231.26,105.68,46.62,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.116394144093465,1.0986122886681098,6.131052561315036,3.5553480614894135,3.1780538303479458,2.0794415416798357,1.9459101490553132,1.791759469228055,1.791759469228055,0.6931471805599453,0,3,0
8834,Benjamin Brooks,eballard@example.org,CA,54,2023-02-20,True,984,0.0,0.0,0.0,0.0,0.0,0.0,,,984.0,21.0,17.0,4.0,0.0,0.0,6.0,2.8333333333333335,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.892641641172089,0.0,0.0,3.091042453358316,2.8903717578961645,1.6094379124341003,1.9459101490553132,0.0,0.0,0.0,3,1,1
8835,Jessica Peterson,amandasmith@example.org,AE,65,2020-09-03,True,1884,1.0,317.46,317.46,5.0,3.0,3.0,2025-04-19 23:10:01,2025-04-19 23:10:01,194.0,32.0,24.0,5.0,2.0,1.0,5.0,4.8,0.2083333333333333,0.2,1.0,0.0,0.0,0.0,0.0,1.0,3.0,23.92,0.0,0.0,0.0,0.0,72.65,220.89,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.272999558563747,0.6931471805599453,5.76349687842828,3.4965075614664802,3.2188758248682006,1.791759469228055,1.791759469228055,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,0,0
8836,Eric Wong,dickersonteresa@example.net,US,72,2021-02-28,True,1706,2.0,281.90000000000003,140.95000000000002,3.0,3.0,3.0,2020-04-26 23:43:38,2022-06-11 00:49:14,1238.0,36.0,24.0,8.0,2.0,2.0,7.0,3.4285714285714284,0.3333333333333333,0.25,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.69,0.0,272.21000000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.122059881629142,1.0986122886681098,5.645093478307522,3.6109179126442243,3.2188758248682006,2.1972245773362196,2.0794415416798357,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,3,0
8837,John Ingram,cordovarobert@example.net,US,23,2025-09-24,True,37,1.0,24.63,24.63,1.0,1.0,1.0,2024-12-01 01:43:10,2024-12-01 01:43:10,334.0,35.0,26.0,5.0,3.0,1.0,7.0,3.7142857142857144,0.1923076923076923,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.814130531825066,0.6931471805599453,3.24376354037598,3.58351893845611,3.295836866004329,1.791759469228055,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
8838,Jennifer Robles,mendozajudy@example.net,ZA,49,2023-03-27,False,949,1.0,58.25,58.25,2.0,2.0,2.0,2024-09-05 20:45:33,2024-09-05 20:45:33,421.0,27.0,20.0,5.0,1.0,1.0,4.0,5.0,0.25,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.98,0.0,0.0,0.0,0.0,39.27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.045005314036012,0.6931471805599453,4.081765780015241,3.332204510175204,3.044522437723423,1.791759469228055,1.6094379124341003,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
8839,Timothy Miller,gwalker@example.org,DE,27,2020-12-30,False,1766,3.0,286.37,95.45666666666666,6.0,4.0,3.0,2022-05-26 17:35:52,2023-07-13 00:50:55,841.0,47.0,32.0,8.0,4.0,3.0,10.0,3.2,0.25,0.375,2.0,3.0,0.0,0.0,1.0,0.0,0.0,94.19,113.4,0.0,0.0,102.76,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,6.7357800142423265,1.3862943611198906,5.66077058406291,3.871201010907891,3.4965075614664802,2.1972245773362196,2.3978952727983707,1.6094379124341003,1.3862943611198906,0.5596157879354227,1,3,0
8840,Jenna Adams PhD,brandisloan@example.com,GB,59,2025-10-06,False,25,0.0,0.0,0.0,0.0,0.0,0.0,,,25.0,12.0,10.0,2.0,0.0,0.0,3.0,3.3333333333333335,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,0.0,0.0,2.5649493574615367,2.3978952727983707,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,3,1,1
8841,Luke Black,traceywilson@example.org,SE,73,2021-04-14,True,1661,3.0,400.51,133.50333333333333,10.0,7.0,5.0,2020-06-17 05:51:17,2025-10-03 23:27:42,27.0,41.0,26.0,9.0,3.0,3.0,5.0,5.2,0.3461538461538461,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,25.48,0.0,0.0,0.0,301.91999999999996,112.46,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7142857142857143,3.332204510175204,1.3862943611198906,5.995232439676901,3.7376696182833684,3.295836866004329,2.302585092994046,1.791759469228055,2.0794415416798357,1.791759469228055,0.538996500732687,1,0,0
8842,Brian Solomon,ehudson@example.org,GB,54,2025-06-19,True,134,0.0,0.0,0.0,0.0,0.0,0.0,,,134.0,8.0,6.0,2.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90527477843843,0.0,0.0,2.1972245773362196,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,3,1,1
8843,Lindsey Gibson,zmarshall@example.com,GB,43,2020-02-10,True,2090,5.0,519.7,103.94,9.0,9.0,5.0,2021-09-01 05:29:03,2024-12-19 11:30:05,316.0,59.0,35.0,13.0,6.0,5.0,6.0,5.833333333333333,0.3714285714285714,0.3846153846153846,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,71.87,0.0,202.04,216.25,0.0,98.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5555555555555556,5.75890177387728,1.791759469228055,6.255174060168853,4.0943445622221,3.58351893845611,2.6390573296152584,1.9459101490553132,2.302585092994046,1.791759469228055,0.44183275227903923,1,0,0
8844,Mike Oliver,qwatson@example.net,DE,48,2021-12-26,True,1405,4.0,163.93,40.9825,6.0,6.0,5.0,2022-06-21 15:52:53,2024-02-01 09:55:21,638.0,47.0,33.0,6.0,4.0,4.0,7.0,4.714285714285714,0.1818181818181818,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,2.0,38.18,15.86,0.0,0.0,45.87,46.92,25.64,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8333333333333334,6.459904454377535,1.6094379124341003,5.105521141460061,3.871201010907891,3.5263605246161616,1.9459101490553132,2.0794415416798357,1.9459101490553132,1.791759469228055,0.6061358035703156,1,0,0
8845,Deborah Johnson,joshuaortiz@example.org,SG,50,2022-09-15,True,1142,3.0,1575.21,525.07,12.0,5.0,3.0,2021-04-12 17:42:57,2024-06-02 16:33:19,516.0,45.0,31.0,7.0,4.0,3.0,7.0,4.428571428571429,0.2258064516129032,0.4285714285714285,4.0,0.0,6.0,0.0,2.0,0.0,0.0,406.68,0.0,1084.46,0.0,246.74,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6,6.248042874508429,1.3862943611198906,7.362778510271966,3.828641396489095,3.4657359027997265,2.0794415416798357,2.0794415416798357,1.791759469228055,1.3862943611198906,0.4700036292457355,1,0,0
8846,Laura Mercer,ashleehughes@example.com,GB,70,2023-01-04,True,1031,4.0,194.73,48.682500000000005,4.0,4.0,4.0,2022-07-31 17:50:49,2024-07-21 16:42:19,467.0,69.0,49.0,11.0,5.0,4.0,10.0,4.9,0.2244897959183673,0.3636363636363636,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,35.49,97.68,0.0,94.06,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.148468295917647,1.6094379124341003,5.276736158514432,4.248495242049359,3.912023005428146,2.4849066497880004,2.3978952727983707,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,0,0
8847,Brian Miller,samuelwatson@example.org,CA,22,2020-03-05,True,2066,2.0,299.83,149.915,5.0,5.0,4.0,2020-07-28 23:46:53,2022-01-09 23:13:38,1390.0,21.0,11.0,6.0,2.0,2.0,3.0,3.6666666666666665,0.5454545454545454,0.3333333333333333,1.0,2.0,1.0,0.0,1.0,0.0,0.0,101.67,52.78,114.67,0.0,30.71,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8,7.237778191923443,1.0986122886681098,5.706545321145129,3.091042453358316,2.4849066497880004,1.9459101490553132,1.3862943611198906,1.791759469228055,1.6094379124341003,0.5877866649021191,2,2,0
8848,Kylie Campbell,johncarlson@example.net,BR,25,2024-10-14,True,382,2.0,167.93,83.965,3.0,3.0,3.0,2021-12-05 06:43:27,2021-12-30 01:19:25,1401.0,32.0,23.0,5.0,2.0,2.0,5.0,4.6,0.217391304347826,0.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,108.64,45.88,0.0,0.0,0.0,0.0,28.23,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.2456550675945355,1.0986122886681098,5.129484427934637,3.4965075614664802,3.1780538303479458,1.791759469228055,1.791759469228055,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,0,0
8849,Alicia Smith,lkeller@example.org,SG,18,2021-03-17,True,1689,1.0,203.78,203.78,2.0,1.0,1.0,2025-07-11 14:13:52,2025-07-11 14:13:52,112.0,20.0,14.0,3.0,2.0,1.0,4.0,3.5,0.2142857142857142,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,203.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.727387818712341,0.6931471805599453,5.321936232146671,3.044522437723423,2.70805020110221,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2,0
8850,Karen Quinn,yhall@example.net,ES,30,2024-05-21,False,528,2.0,348.11,174.055,6.0,4.0,2.0,2024-04-01 15:34:23,2025-06-19 06:29:34,134.0,18.0,10.0,4.0,2.0,2.0,2.0,5.0,0.4,0.5,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,278.91999999999996,0.0,0.0,0.0,83.14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,4.90527477843843,1.0986122886681098,5.855387058788096,2.9444389791664403,2.3978952727983707,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.0986122886681098,0.4054651081081644,2,2,0
8851,Emily Adams,deborahwilson@example.org,MX,43,2023-01-23,True,1012,1.0,41.99,41.99,1.0,1.0,1.0,2025-06-08 12:39:47,2025-06-08 12:39:47,145.0,29.0,21.0,5.0,2.0,1.0,6.0,3.5,0.238095238095238,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.983606621708336,0.6931471805599453,3.76096753050819,3.4011973816621555,3.091042453358316,1.791759469228055,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0
8852,Donald Stein,klittle@example.net,SG,56,2020-07-02,False,1947,3.0,171.37,57.123333333333335,3.0,3.0,3.0,2022-03-26 05:28:48,2024-10-03 13:43:45,393.0,35.0,26.0,3.0,3.0,3.0,6.0,4.333333333333333,0.1153846153846153,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.53,0.0,122.42,0.0,0.0,43.9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.976350909297934,1.3862943611198906,5.1496433291663,3.58351893845611,3.295836866004329,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.3862943611198906,0.6931471805599453,2,2,0
8853,Robert White,brucekimberly@example.org,IN,41,2021-10-11,True,1481,1.0,274.46,274.46,2.0,2.0,1.0,2023-09-18 16:00:47,2023-09-18 16:00:47,774.0,57.0,44.0,10.0,2.0,1.0,9.0,4.888888888888889,0.2272727272727272,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,274.46000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,6.652863029353347,0.6931471805599453,5.618442427489185,4.060443010546419,3.8066624897703196,2.3978952727983707,2.302585092994046,1.0986122886681098,0.6931471805599453,0.4054651081081644,0,3,0
8854,Ashley Brown,alexwhite@example.com,US,70,2021-01-04,True,1761,0.0,0.0,0.0,0.0,0.0,0.0,,,1761.0,27.0,21.0,6.0,0.0,0.0,6.0,3.5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.474204806496124,0.0,0.0,3.332204510175204,3.091042453358316,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,3,1,1
8855,Sharon Dougherty,jdavis@example.com,GB,46,2020-10-29,True,1828,2.0,119.23,59.615,5.0,5.0,3.0,2022-10-05 01:17:24,2024-07-15 17:38:13,473.0,25.0,16.0,5.0,2.0,2.0,6.0,2.6666666666666665,0.3125,0.4,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,55.4,38.13,0.0,0.0,43.48,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,6.161207321695077,1.0986122886681098,4.789406574986818,3.258096538021482,2.833213344056216,1.791759469228055,1.9459101490553132,1.791759469228055,1.3862943611198906,0.4700036292457355,0,2,0
8856,Jasmine Jones,timothywest@example.net,SG,48,2023-09-15,False,777,0.0,0.0,0.0,0.0,0.0,0.0,,,777.0,31.0,25.0,5.0,1.0,0.0,6.0,4.166666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.656726524178391,0.0,0.0,3.4657359027997265,3.258096538021482,1.791759469228055,1.9459101490553132,0.0,0.0,0.0,3,1,1
8857,Megan Martinez,schneidersteven@example.com,SG,43,2025-06-15,False,138,3.0,1849.59,616.5300000000001,5.0,3.0,3.0,2021-08-06 16:01:47,2024-09-07 08:09:03,419.0,31.0,18.0,6.0,4.0,3.0,4.0,4.5,0.3333333333333333,0.5,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1719.18,0.0,0.0,82.91,52.78,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.040254711277414,1.3862943611198906,7.52325978614746,3.4657359027997265,2.9444389791664403,1.9459101490553132,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.6931471805599453,2,0,0
8858,Victoria Brown,dmiller@example.net,AU,51,2024-02-01,True,638,2.0,201.44,100.72,4.0,4.0,4.0,2024-08-31 18:09:48,2024-10-11 01:03:06,385.0,51.0,40.0,7.0,2.0,2.0,7.0,5.714285714285714,0.175,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,1.0,94.53,7.58,0.0,0.0,0.0,92.11,7.22,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.955837369464831,1.0986122886681098,5.310443546345877,3.9512437185814275,3.713572066704308,2.0794415416798357,2.0794415416798357,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,0,0
8859,Michael Kennedy,ugonzalez@example.com,JP,41,2023-08-14,False,809,2.0,101.26,50.629999999999995,3.0,3.0,2.0,2024-05-02 11:42:52,2025-06-04 23:31:24,148.0,21.0,12.0,4.0,3.0,2.0,3.0,4.0,0.3333333333333333,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,94.3,0.0,0.0,0.0,0.0,0.0,6.96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,5.003946305945459,1.0986122886681098,4.627518589651853,3.091042453358316,2.5649493574615367,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.5108256237659906,2,0,0
8860,Matthew Brown,jeremy54@example.net,AU,45,2021-07-04,False,1580,4.0,429.7999999999999,107.45,10.0,7.0,6.0,2021-03-25 16:04:00,2024-09-02 19:07:44,424.0,51.0,32.0,11.0,4.0,4.0,9.0,3.5555555555555554,0.34375,0.3636363636363636,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,72.72,0.0,391.34,37.17,0.0,20.11,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8571428571428571,6.052089168924417,1.6094379124341003,6.0656439452822335,3.9512437185814275,3.4965075614664802,2.4849066497880004,2.302585092994046,2.0794415416798357,1.9459101490553132,0.6190392084062234,1,0,0
8861,Robin Daniel MD,zunigamackenzie@example.net,DE,62,2025-07-10,False,113,5.0,1044.71,208.942,15.0,11.0,8.0,2020-11-21 21:21:02,2025-08-16 14:24:59,76.0,96.0,66.0,19.0,6.0,5.0,15.0,4.4,0.2878787878787879,0.2631578947368421,2.0,8.0,2.0,1.0,2.0,0.0,0.0,169.01,190.19,249.66,117.47,458.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7272727272727273,4.343805421853684,1.791759469228055,6.95245135953099,4.574710978503383,4.204692619390966,2.995732273553991,2.772588722239781,2.4849066497880004,2.1972245773362196,0.5465437063680699,1,0,0
8862,Benjamin Taylor,meganpratt@example.org,ZA,70,2023-12-31,False,670,1.0,18.25,18.25,1.0,1.0,1.0,2022-12-23 06:14:36,2022-12-23 06:14:36,1043.0,43.0,31.0,7.0,4.0,1.0,7.0,4.428571428571429,0.2258064516129032,0.1428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.950814768442584,0.6931471805599453,2.9575110607337933,3.784189633918261,3.4657359027997265,2.0794415416798357,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
8863,Mr. Robert Lopez,lilisa@example.net,AE,68,2023-04-20,False,925,3.0,334.49,111.49666666666668,5.0,5.0,5.0,2022-02-22 16:39:13,2025-03-03 13:21:30,242.0,44.0,29.0,9.0,3.0,3.0,9.0,3.2222222222222223,0.3103448275862069,0.3333333333333333,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,22.5,174.27,0.0,0.0,112.0,49.48,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.493061443340548,1.3862943611198906,5.815592149708206,3.8066624897703196,3.4011973816621555,2.302585092994046,2.302585092994046,1.791759469228055,1.791759469228055,0.6931471805599453,1,0,0
8864,Sophia Henry,lauren84@example.net,NL,70,2023-01-16,True,1019,1.0,79.7,79.7,3.0,3.0,1.0,2022-09-27 10:39:39,2022-09-27 10:39:39,1130.0,13.0,8.0,3.0,1.0,1.0,2.0,4.0,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,7.030857476116121,0.6931471805599453,4.390738575275903,2.6390573296152584,2.1972245773362196,1.3862943611198906,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.2876820724517809,2,2,0
8865,Daniel Alvarez,woodmanuel@example.org,GB,65,2020-08-02,True,1916,2.0,387.76,193.88,4.0,4.0,3.0,2022-02-02 16:39:50,2025-09-18 05:49:31,43.0,24.0,13.0,7.0,2.0,2.0,3.0,4.333333333333333,0.5384615384615384,0.2857142857142857,1.0,0.0,2.0,0.0,0.0,0.0,1.0,8.28,0.0,393.03,0.0,0.0,0.0,41.7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,3.784189633918261,1.0986122886681098,5.96296218663527,3.2188758248682006,2.6390573296152584,2.0794415416798357,1.3862943611198906,1.6094379124341003,1.3862943611198906,0.5596157879354227,2,0,0
8866,Sandra Tran,xblake@example.org,AU,71,2024-09-07,False,419,0.0,0.0,0.0,0.0,0.0,0.0,,,419.0,30.0,20.0,7.0,3.0,0.0,4.0,5.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.040254711277414,0.0,0.0,3.4339872044851463,3.044522437723423,2.0794415416798357,1.6094379124341003,0.0,0.0,0.0,3,1,1
8867,James Krause,carla06@example.org,ES,29,2023-01-19,True,1016,1.0,77.72,77.72,1.0,1.0,1.0,2024-12-26 13:52:44,2024-12-26 13:52:44,309.0,18.0,12.0,4.0,1.0,1.0,4.0,3.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.736572297479192,0.6931471805599453,4.365897252743998,2.9444389791664403,2.5649493574615367,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2,0
8868,Robert Nelson,timothy42@example.org,NL,75,2022-04-02,True,1308,1.0,47.21,47.21,1.0,1.0,1.0,2022-05-27 23:54:10,2022-05-27 23:54:10,1252.0,54.0,36.0,14.0,3.0,1.0,7.0,5.142857142857143,0.3888888888888889,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.133295954896068,0.6931471805599453,3.875566468417531,4.007333185232471,3.6109179126442243,2.70805020110221,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
8869,Michael Hernandez,peteratkins@example.org,SE,46,2025-04-09,False,205,0.0,0.0,0.0,0.0,0.0,0.0,,,205.0,33.0,28.0,5.0,0.0,0.0,6.0,4.666666666666667,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.327876168789581,0.0,0.0,3.5263605246161616,3.367295829986474,1.791759469228055,1.9459101490553132,0.0,0.0,0.0,3,1,1
8870,Nicole Mcconnell,zamoramichael@example.net,DE,42,2023-04-07,True,938,0.0,0.0,0.0,0.0,0.0,0.0,,,938.0,30.0,28.0,2.0,0.0,0.0,7.0,4.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.844815479208263,0.0,0.0,3.4339872044851463,3.367295829986474,1.0986122886681098,2.0794415416798357,0.0,0.0,0.0,3,1,1
8871,Connie Rivera,catkinson@example.net,US,57,2023-02-04,True,1000,0.0,0.0,0.0,0.0,0.0,0.0,,,1000.0,26.0,19.0,5.0,2.0,0.0,5.0,3.8,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,3.295836866004329,2.995732273553991,1.791759469228055,1.791759469228055,0.0,0.0,0.0,3,1,1
8872,Shawn Bishop,patriciasims@example.net,BR,32,2022-12-02,True,1064,2.0,50.85,25.425,3.0,3.0,3.0,2024-01-11 09:23:20,2024-07-02 12:47:01,486.0,26.0,16.0,6.0,2.0,2.0,4.0,4.0,0.375,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.9,16.16,0.0,27.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.18826412308259,1.0986122886681098,3.948354934675536,3.295836866004329,2.833213344056216,1.9459101490553132,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.6931471805599453,2,3,0
8873,Nathaniel King,melissadavis@example.org,ES,70,2021-02-03,False,1731,2.0,216.45,108.225,2.0,2.0,2.0,2020-12-04 19:30:48,2025-02-28 23:22:02,244.0,47.0,32.0,9.0,4.0,2.0,8.0,4.0,0.28125,0.2222222222222222,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.68,0.0,179.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.501258210544727,1.0986122886681098,5.381968939043647,3.871201010907891,3.4965075614664802,2.302585092994046,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.6931471805599453,1,0,0
8874,Susan Reynolds,jimenezemily@example.com,IN,46,2022-12-17,True,1049,1.0,420.87,420.87,3.0,1.0,1.0,2020-08-19 22:13:57,2020-08-19 22:13:57,1899.0,30.0,22.0,6.0,1.0,1.0,5.0,4.4,0.2727272727272727,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,420.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.549609165154532,0.6931471805599453,6.044697209704709,3.4339872044851463,3.1354942159291497,1.9459101490553132,1.791759469228055,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
